e,39,sym,SOXL_2021_02_17,reward,117.327,n_trades,182,pl,37.33,pl_min,-252.457,pl_max,37.33,trade_time_aver,102.813
e,40,sym,FB_2021_01_25,reward,-157.583,n_trades,165,pl,-99.5,pl_min,-207.75,pl_max,10.317,trade_time_aver,82.707
e,41,sym,AMZN_2021_02_01,reward,104.927,n_trades,141,pl,30.54,pl_min,-0.22,pl_max,58.58,trade_time_aver,96.527
e,42,sym,AMZN_2020_12_16,reward,125.233,n_trades,147,pl,36.747,pl_min,0.0,pl_max,80.807,trade_time_aver,92.062
e,43,sym,AMZN_2022_12_06,reward,-255.613,n_trades,218,pl,-159.98,pl_min,-159.98,pl_max,13.28,trade_time_aver,59.886
e,44,sym,FB_2020_12_29,reward,-46.487,n_trades,164,pl,-46.177,pl_min,-67.793,pl_max,35.0,trade_time_aver,86.386
e,45,sym,AMZN_2022_11_28,reward,-217.34,n_trades,147,pl,-129.857,pl_min,-130.05,pl_max,0.0,trade_time_aver,89.791
e,46,sym,FB_2021_01_14,reward,-384.6,n_trades,127,pl,-208.783,pl_min,-251.29,pl_max,0.0,trade_time_aver,104.769
e,47,sym,FB_2020_12_17,reward,-223.737,n_trades,77,pl,-123.627,pl_min,-132.227,pl_max,4.763,trade_time_aver,187.082
e,48,sym,FB_2021_01_19,reward,156.87,n_trades,87,pl,63.0,pl_min,-57.93,pl_max,79.44,trade_time_aver,155.109
e,49,sym,AMZN_2021_02_18,reward,70.013,n_trades,38,pl,30.58,pl_min,-15.44,pl_max,43.773,trade_time_aver,366.612
e,50,sym,AMZN_2021_02_04,reward,-77.253,n_trades,41,pl,-46.873,pl_min,-67.08,pl_max,0.0,trade_time_aver,320.205
e,51,sym,AMZN_2021_01_15,reward,-68.013,n_trades,51,pl,-39.84,pl_min,-57.527,pl_max,0.0,trade_time_aver,269.03
e,52,sym,AMZN_2021_01_06,reward,153.367,n_trades,28,pl,73.827,pl_min,0.0,pl_max,108.42,trade_time_aver,485.567
e,53,sym,FB_2021_01_19,reward,175.38,n_trades,37,pl,86.28,pl_min,-31.62,pl_max,90.99,trade_time_aver,356.827
e,54,sym,AMZN_2022_09_20,reward,-207.99,n_trades,47,pl,-117.98,pl_min,-117.98,pl_max,55.247,trade_time_aver,282.005
e,55,sym,AMZN_2021_02_09,reward,-85.68,n_trades,23,pl,-47.927,pl_min,-47.927,pl_max,13.98,trade_time_aver,603.369
e,56,sym,FB_2021_02_17,reward,17.85,n_trades,28,pl,5.267,pl_min,-58.2,pl_max,30.9,trade_time_aver,508.262
e,57,sym,AMZN_2021_01_25,reward,-216.413,n_trades,18,pl,-113.553,pl_min,-174.567,pl_max,0.0,trade_time_aver,705.857
e,58,sym,FB_2021_02_01,reward,392.613,n_trades,31,pl,188.493,pl_min,0.0,pl_max,188.493,trade_time_aver,434.196
e,59,sym,AMZN_2021_01_28,reward,159.647,n_trades,11,pl,79.033,pl_min,-17.44,pl_max,79.033,trade_time_aver,1072.766
e,60,sym,FB_2020_12_21,reward,-33.77,n_trades,29,pl,-22.027,pl_min,-129.76,pl_max,0.0,trade_time_aver,473.623
e,61,sym,AMZN_2021_02_09,reward,-83.753,n_trades,30,pl,-46.0,pl_min,-48.173,pl_max,6.507,trade_time_aver,467.036
e,62,sym,FB_2021_02_19,reward,-249.327,n_trades,17,pl,-114.387,pl_min,-114.387,pl_max,0.0,trade_time_aver,596.503
e,63,sym,TSLA_2021_01_05,reward,264.9,n_trades,10,pl,125.28,pl_min,0.0,pl_max,146.7,trade_time_aver,733.29
e,64,sym,TSLA_2021_01_06,reward,213.96,n_trades,21,pl,108.87,pl_min,-66.33,pl_max,129.6,trade_time_aver,598.643
e,65,sym,TSLA_2021_01_07,reward,342.207,n_trades,33,pl,181.247,pl_min,0.0,pl_max,232.293,trade_time_aver,329.897
e,66,sym,AMZN_2022_09_27,reward,-263.59,n_trades,68,pl,-154.297,pl_min,-169.293,pl_max,0.0,trade_time_aver,188.995
e,67,sym,TSLA_2021_01_06,reward,218.16,n_trades,23,pl,114.87,pl_min,-18.33,pl_max,126.99,trade_time_aver,529.086
e,68,sym,FB_2021_01_27,reward,-86.733,n_trades,33,pl,-40.9,pl_min,-122.267,pl_max,1.417,trade_time_aver,339.549
e,69,sym,AMZN_2022_11_04,reward,-478.367,n_trades,57,pl,-254.363,pl_min,-308.28,pl_max,0.0,trade_time_aver,226.4
e,70,sym,AMZN_2022_10_07,reward,-185.817,n_trades,48,pl,-99.6,pl_min,-108.583,pl_max,0.0,trade_time_aver,272.04
e,71,sym,FB_2021_02_09,reward,166.237,n_trades,5,pl,113.91,pl_min,0.0,pl_max,138.56,trade_time_aver,473.348
e,72,sym,AMZN_2022_12_01,reward,88.527,n_trades,6,pl,73.003,pl_min,0.0,pl_max,89.923,trade_time_aver,487.399
e,73,sym,FB_2021_02_18,reward,146.387,n_trades,59,pl,67.093,pl_min,0.0,pl_max,67.093,trade_time_aver,230.174
e,74,sym,TSLA_2021_01_08,reward,-152.453,n_trades,8,pl,-61.667,pl_min,-148.407,pl_max,10.537,trade_time_aver,1037.054
e,75,sym,TSLA_2020_12_30,reward,72.8,n_trades,1,pl,-18.367,pl_min,-18.367,pl_max,0.0,trade_time_aver,1443.682
e,76,sym,AMZN_2020_12_17,reward,-58.647,n_trades,2,pl,-31.867,pl_min,-31.867,pl_max,1.32,trade_time_aver,3082.71
